id,product_id,name,brand,model,category,sector,description,price,currency,original_price,discount_percent,color,size,material,attributes,tags,in_stock,stock_quantity,installment_available,installment_months,monthly_payment,avg_rating,review_count,image_url,sku,weight_kg,warranty_months,shipping_free,created_at,updated_at
5f8f0c71-f39d-41ea-98db-28e8508682c6,PROD-01208,Macallan 18 Year,Macallan,18 Year,Spirits,Wine,"Discover the Macallan 18 Year from Bordeaux. This exceptional vintage features notes of cherry and vanilla, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 13.3%.",61.34,USD,61.34,0,Pink,One Size,Premium,"{""color"": ""Pink"", ""region"": ""Bordeaux"", ""vintage"": ""2020"", ""abv"": ""13.3"", ""notes"": ""cherry and vanilla""}",Spirits|Wine|Macallan,True,176,False,0,0.0,4.9,1409,https://images.unsplash.com/photo-1569529465841-dfecdab7503b?w=600,SKU-MAC-29046,9.38,24,True,2024-06-04T21:09:36.899210,2026-01-09T17:41:48.256216
86d52e0d-a22e-421a-9f82-7212fc570d6d,PROD-01209,New Balance 574,New Balance,574,Shoes,Fashion,Elevate your style with the New Balance 574. Crafted from premium Linen in Silver colorway. Features slim fit construction for all-day comfort. Perfect for evening. Machine washable for easy care.,97.84,USD,97.84,0,Silver,M,Linen,"{""color"": ""Silver"", ""size"": ""M"", ""material"": ""Linen"", ""fit"": ""slim fit"", ""occasion"": ""evening""}",Shoes|Fashion|New Balance,True,12,False,0,0.0,4.8,1284,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=600,SKU-NEW-84961,9.1,24,True,2025-06-10T17:32:55.592389,2026-01-10T00:43:22.166447
b65f9473-b185-4a21-8e9e-6d1b7825c141,PROD-01210,Braun ThermoScan 7,Braun,ThermoScan 7,Medical Devices,Healthcare,Support your wellness with Braun ThermoScan 7. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: as needed.,310.03,USD,310.03,0,Gold,One Size,Premium,"{""color"": ""Gold"", ""count"": ""90"", ""form"": ""Gummies"", ""dosage"": ""as needed""}",Medical Devices|Healthcare|Braun,True,156,True,12,25.84,4.6,1982,https://images.unsplash.com/photo-1631815588090-d4bfec5b1ccb?w=600,SKU-BRA-42051,4.57,0,True,2026-01-20T14:22:28.413503,2026-01-07T07:40:21.396558
d92d28f8-078f-4162-8925-8a1b94807f4b,PROD-01211,Apple Watch SE,Apple,Watch SE,Smartwatches,Electronics,"The Apple Watch SE combines cutting-edge technology with premium design. Features brilliant display, long battery life, and seamless connectivity. Built for those who demand the best in portable electronics.",879.11,USD,879.11,0,White,One Size,Premium,"{""color"": ""White"", ""processor"": ""Apple M3"", ""ram"": ""16GB"", ""storage"": ""1TB"", ""screen"": ""6.1-inch"", ""battery"": ""all-day""}",Smartwatches|Electronics|Apple,True,32,True,3,293.04,5.0,1923,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=600,SKU-APP-97103,11.22,36,True,2025-01-12T20:47:04.310105,2025-12-25T21:08:56.618973
0de7752d-af4d-4ce9-9727-54dc32283878,PROD-01212,Sony WF-1000XM5,Sony,WF-1000XM5,Headphones,Electronics,"Immerse yourself in sound with the Sony WF-1000XM5. Industry-leading noise cancellation, 18 hours battery life, and premium drivers deliver exceptional audio quality. Features adaptive sound control, multipoint Bluetooth connection, and touch controls. Perfect for commuting, working, or relaxing.",128.05,USD,151.06,15,Green,One Size,Premium,"{""color"": ""Green"", ""processor"": ""Snapdragon 8"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""screen"": ""14-inch"", ""battery"": ""18 hours""}",Headphones|Electronics|Sony,False,13,True,3,42.68,4.4,1004,https://images.unsplash.com/photo-1583394838336-acd977736f90?w=600,SKU-SON-86168,4.04,0,True,2024-09-06T23:40:53.947057,2026-01-04T04:51:23.516175
e51850df-84e5-4eb5-92eb-9cec3e7d9e62,PROD-01213,Philips Sonicare ProtectiveClean,Philips Sonicare,ProtectiveClean,Personal Care,Healthcare,Support your wellness with Philips Sonicare ProtectiveClean. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: 2 daily.,232.33,USD,232.33,0,Black,One Size,Premium,"{""color"": ""Black"", ""count"": ""60"", ""form"": ""Capsules"", ""dosage"": ""2 daily""}",Personal Care|Healthcare|Philips Sonicare,True,46,True,24,9.68,4.5,2131,https://images.unsplash.com/photo-1556228578-0d85b1a4d571?w=600,SKU-PHI-68745,9.03,12,True,2024-02-29T08:30:09.922936,2026-01-01T10:38:38.534268
fdfd689b-ef88-4244-b9e6-6ff6642dc54c,PROD-01214,Hendrick's Original Gin,Hendrick's,Original Gin,Spirits,Wine,"Discover the Hendrick's Original Gin from Napa Valley. This exceptional vintage features notes of blackberry and oak, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 14.8%.",163.33,USD,199.26,18,Pink,One Size,Premium,"{""color"": ""Pink"", ""region"": ""Napa Valley"", ""vintage"": ""2023"", ""abv"": ""14.8"", ""notes"": ""blackberry and oak""}",Spirits|Wine|Hendrick's,True,104,False,0,0.0,4.9,534,https://images.unsplash.com/photo-1569529465841-dfecdab7503b?w=600,SKU-HEN-43588,8.18,12,True,2024-01-28T04:37:41.144541,2025-12-25T18:26:26.980405
2265a76b-cac0-46c5-9cf9-82a265f6b50d,PROD-01215,Gaiam Premium Mat,Gaiam,Premium Mat,Yoga & Pilates,Sports,Push your limits with the Gaiam Premium Mat. Engineered for peak performance with advanced technology and premium materials. Features ergonomic design for maximum comfort during intense workouts. Built to perform when it matters most.,99.15,USD,99.15,0,Brown,One Size,Premium,"{""color"": ""Brown""}",Yoga & Pilates|Sports|Gaiam,True,11,False,0,0.0,4.4,989,https://images.unsplash.com/photo-1544367567-0f2fcb009e0b?w=600,SKU-GAI-88542,1.74,36,True,2025-09-07T16:35:25.444411,2026-01-19T14:05:33.999763
77d68df2-316a-49c4-be0e-a33a0148dcaf,PROD-01216,Nike Dunk Low,Nike,Dunk Low,Shoes,Fashion,Elevate your style with the Nike Dunk Low. Crafted from premium Wool in Gray colorway. Features slim fit construction for all-day comfort. Perfect for evening. Machine washable for easy care.,187.19,USD,187.19,0,Gray,XS,Wool,"{""color"": ""Gray"", ""size"": ""XS"", ""material"": ""Wool"", ""fit"": ""slim fit"", ""occasion"": ""evening""}",Shoes|Fashion|Nike,True,26,True,12,15.6,4.8,538,https://images.unsplash.com/photo-1549298916-b41d501d3772?w=600,SKU-NIK-94467,9.65,36,True,2025-01-24T09:42:45.306007,2026-01-05T12:30:50.845670
0756ca06-16c6-45f6-9d78-474029a86358,PROD-01217,Dogfish Head 90 Minute IPA,Dogfish Head,90 Minute IPA,Craft Beer,Wine,"Discover the Dogfish Head 90 Minute IPA from Napa Valley. This exceptional vintage features notes of cherry and vanilla, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 14.7%.",31.21,USD,31.21,0,White,One Size,Premium,"{""color"": ""White"", ""region"": ""Napa Valley"", ""vintage"": ""2019"", ""abv"": ""14.7"", ""notes"": ""cherry and vanilla""}",Craft Beer|Wine|Dogfish Head,True,101,False,0,0.0,3.9,1792,https://images.unsplash.com/photo-1535958636474-b021ee887b13?w=600,SKU-DOG-11910,14.3,36,False,2025-06-04T08:23:21.145881,2026-01-03T03:23:23.088231
4d796652-a74b-4332-9850-e4e9cac835aa,PROD-01218,Château Margaux Pavillon Rouge,Château Margaux,Pavillon Rouge,Red Wine,Wine,"Discover the Château Margaux Pavillon Rouge from Bordeaux. This exceptional vintage features notes of citrus and mineral, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 14.2%.",80.9,USD,101.0,20,Silver,One Size,Premium,"{""color"": ""Silver"", ""region"": ""Bordeaux"", ""vintage"": ""2023"", ""abv"": ""14.2"", ""notes"": ""citrus and mineral""}",Red Wine|Wine|Château Margaux,True,107,False,0,0.0,3.8,502,https://images.unsplash.com/photo-1510812431401-41d2bd2722f3?w=600,SKU-CHÂ-11390,5.77,24,True,2025-09-25T17:11:44.734945,2026-01-05T07:59:58.134948
d799a7f2-6f93-46cc-8756-d26be3b8d024,PROD-01219,Garden of Life Vitamin Code,Garden of Life,Vitamin Code,Vitamins,Healthcare,Support your wellness with Garden of Life Vitamin Code. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: as needed.,26.06,USD,28.56,9,Brown,One Size,Premium,"{""color"": ""Brown"", ""count"": ""90"", ""form"": ""Tablets"", ""dosage"": ""as needed""}",Vitamins|Healthcare|Garden of Life,True,18,False,0,0.0,4.8,1321,https://images.unsplash.com/photo-1584308666744-24d5c474f2ae?w=600,SKU-GAR-18214,8.47,12,False,2024-03-21T13:57:27.225797,2025-12-22T14:21:19.949027
396ea557-afde-4160-8b6e-dd111b06f19f,PROD-01220,Patagonia Nano Puff,Patagonia,Nano Puff,Jackets,Fashion,Elevate your style with the Patagonia Nano Puff. Crafted from premium Linen in Black colorway. Features regular fit construction for all-day comfort. Perfect for business. Machine washable for easy care.,214.04,USD,214.04,0,Black,XXL,Linen,"{""color"": ""Black"", ""size"": ""XXL"", ""material"": ""Linen"", ""fit"": ""regular fit"", ""occasion"": ""business""}",Jackets|Fashion|Patagonia,True,104,True,3,71.35,4.0,2492,https://images.unsplash.com/photo-1551028719-00167b16eac5?w=600,SKU-PAT-81933,2.22,36,True,2025-07-30T03:05:42.584981,2025-12-30T10:26:26.045576
8aceab6e-7d61-477e-9f60-c0482c269220,PROD-01221,Rombauer Chardonnay 2022,Rombauer,Chardonnay 2022,White Wine,Wine,"Discover the Rombauer Chardonnay 2022 from Napa Valley. This exceptional vintage features notes of citrus and mineral, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 13.3%.",23.1,USD,27.72,17,Blue,One Size,Premium,"{""color"": ""Blue"", ""region"": ""Napa Valley"", ""vintage"": ""2022"", ""abv"": ""13.3"", ""notes"": ""citrus and mineral""}",White Wine|Wine|Rombauer,True,135,False,0,0.0,4.3,811,https://images.unsplash.com/photo-1558001373-7b93ee48ffa0?w=600,SKU-ROM-83546,5.44,24,False,2024-08-08T23:12:18.961575,2026-01-06T19:12:50.538387
4bb564ed-fdd0-48c7-bf7e-6d8775bceaff,PROD-01222,Kate Spade Knott Tote,Kate Spade,Knott Tote,Handbags,Fashion,Elevate your style with the Kate Spade Knott Tote. Crafted from premium Nylon in White colorway. Features regular fit construction for all-day comfort. Perfect for casual wear. Machine washable for easy care.,139.19,USD,139.19,0,White,XS,Nylon,"{""color"": ""White"", ""size"": ""XS"", ""material"": ""Nylon"", ""fit"": ""regular fit"", ""occasion"": ""casual wear""}",Handbags|Fashion|Kate Spade,True,44,True,24,5.8,4.0,754,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=600,SKU-KAT-61283,6.67,24,True,2024-05-23T01:34:29.587592,2026-01-04T09:24:26.035813
7b532173-a165-47f0-a816-8dd4c0434115,PROD-01223,Rombauer Chardonnay 2022,Rombauer,Chardonnay 2022,White Wine,Wine,"Discover the Rombauer Chardonnay 2022 from Rioja. This exceptional vintage features notes of cherry and vanilla, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 13.9%.",120.93,USD,120.93,0,Pink,One Size,Premium,"{""color"": ""Pink"", ""region"": ""Rioja"", ""vintage"": ""2018"", ""abv"": ""13.9"", ""notes"": ""cherry and vanilla""}",White Wine|Wine|Rombauer,False,94,True,24,5.04,4.1,2121,https://images.unsplash.com/photo-1558001373-7b93ee48ffa0?w=600,SKU-ROM-39785,11.01,24,True,2025-07-16T14:05:21.902660,2026-01-13T15:35:52.486414
046da505-fcf4-4333-a013-a14bed56e73e,PROD-01224,Casper Wave Hybrid,Casper,Wave Hybrid,Beds,Furniture,Transform your space with the Casper Wave Hybrid. Crafted from Leather with elegant finish. Dimensions: 124W x 43D x 52H cm. Features modern design that complements any interior. Assembly: Professional delivery.,2727.46,USD,3393.04,20,Gold,One Size,Leather,"{""color"": ""Gold"", ""material"": ""Leather"", ""dims"": ""124W x 43D x 52H cm"", ""assembly"": ""Professional delivery""}",Beds|Furniture|Casper,True,53,False,0,0.0,5.0,773,https://images.unsplash.com/photo-1505693416388-ac5ce068fe85?w=600,SKU-CAS-11775,9.57,12,True,2025-02-25T18:09:05.155509,2025-12-25T01:38:51.899797
31b8dfc7-9406-46df-a68e-7860124cae14,PROD-01225,Withings Body+ Scale,Withings,Body+ Scale,Medical Devices,Healthcare,Support your wellness with Withings Body+ Scale. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: 2 daily.,342.87,USD,361.24,5,Green,One Size,Premium,"{""color"": ""Green"", ""count"": ""90"", ""form"": ""Gummies"", ""dosage"": ""2 daily""}",Medical Devices|Healthcare|Withings,True,56,True,3,114.29,4.1,254,https://images.unsplash.com/photo-1631815588090-d4bfec5b1ccb?w=600,SKU-WIT-80162,8.51,12,True,2024-04-13T14:49:55.292758,2026-01-13T22:13:01.968224
5b0ea9c5-13ce-4b7f-9dee-cc2f92159131,PROD-01226,Dom Pérignon Rosé 2009,Dom Pérignon,Rosé 2009,Champagne,Wine,"Discover the Dom Pérignon Rosé 2009 from Tuscany. This exceptional vintage features notes of blackberry and oak, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 13.3%.",220.7,USD,253.73,13,Green,One Size,Premium,"{""color"": ""Green"", ""region"": ""Tuscany"", ""vintage"": ""2023"", ""abv"": ""13.3"", ""notes"": ""blackberry and oak""}",Champagne|Wine|Dom Pérignon,True,20,True,24,9.2,4.5,617,https://images.unsplash.com/photo-1549918864-48ac978761a4?w=600,SKU-DOM-43608,4.96,12,True,2025-09-13T14:00:53.450636,2026-01-01T16:16:34.713297
531b609e-86fe-4adf-ae0b-ca527f0195ba,PROD-01227,AG The Legging,AG,The Legging,Jeans,Fashion,Elevate your style with the AG The Legging. Crafted from premium Leather in Navy colorway. Features relaxed fit construction for all-day comfort. Perfect for business. Machine washable for easy care.,209.91,USD,209.91,0,Navy,XL,Leather,"{""color"": ""Navy"", ""size"": ""XL"", ""material"": ""Leather"", ""fit"": ""relaxed fit"", ""occasion"": ""business""}",Jeans|Fashion|AG,False,116,True,3,69.97,4.2,1822,https://images.unsplash.com/photo-1542272604-787c3835535d?w=600,SKU-AG-44957,13.13,12,True,2025-09-13T02:14:08.758363,2025-12-22T22:05:43.473724
786658d7-32e6-4c2e-9e17-99f1e6cefc2f,PROD-01228,Dell Inspiron 15,Dell,Inspiron 15,Laptops,Electronics,"The Dell Inspiron 15 delivers exceptional performance with its Apple M3 processor and 32GB RAM. Features a stunning 6.1-inch Retina display, 1TB SSD storage, and up to 18 hours battery life. Perfect for professionals, creatives, and students who demand power and portability.",1094.53,USD,1094.53,0,Brown,One Size,Premium,"{""color"": ""Brown"", ""processor"": ""Apple M3"", ""ram"": ""32GB"", ""storage"": ""1TB"", ""screen"": ""6.1-inch"", ""battery"": ""18 hours""}",Laptops|Electronics|Dell,True,121,True,3,364.84,4.6,1100,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?w=600,SKU-DEL-85427,12.6,36,True,2025-06-29T09:25:56.317114,2026-01-07T01:30:36.688079
84075fd3-857b-42a9-b9e7-f797006e54fd,PROD-01229,Nature Made Fish Oil,Nature Made,Fish Oil,Vitamins,Healthcare,Support your wellness with Nature Made Fish Oil. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: 1 daily.,45.2,USD,45.2,0,Pink,One Size,Premium,"{""color"": ""Pink"", ""count"": ""90"", ""form"": ""Tablets"", ""dosage"": ""1 daily""}",Vitamins|Healthcare|Nature Made,True,85,False,0,0.0,4.4,449,https://images.unsplash.com/photo-1584308666744-24d5c474f2ae?w=600,SKU-NAT-59390,6.5,36,False,2026-01-13T04:53:19.687625,2025-12-24T17:52:32.409570
749194bc-f9f0-4e34-be5a-523fb037ffe0,PROD-01230,Oral-B Smart 1500,Oral-B,Smart 1500,Personal Care,Healthcare,Support your wellness with Oral-B Smart 1500. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: as needed.,180.31,USD,180.31,0,Red,One Size,Premium,"{""color"": ""Red"", ""count"": ""60"", ""form"": ""Tablets"", ""dosage"": ""as needed""}",Personal Care|Healthcare|Oral-B,False,176,False,0,0.0,4.4,1432,https://images.unsplash.com/photo-1556228578-0d85b1a4d571?w=600,SKU-ORA-20478,8.1,0,True,2025-09-18T13:01:01.926528,2026-01-13T05:06:16.522376
dd53d52c-0eae-43d3-83c8-65d1bc803427,PROD-01231,Purple Original,Purple,Original,Beds,Furniture,Transform your space with the Purple Original. Crafted from Walnut with elegant finish. Dimensions: 119W x 93D x 78H cm. Features modern design that complements any interior. Assembly: Easy assembly.,710.27,USD,756.35,6,Gold,One Size,Walnut,"{""color"": ""Gold"", ""material"": ""Walnut"", ""dims"": ""119W x 93D x 78H cm"", ""assembly"": ""Easy assembly""}",Beds|Furniture|Purple,True,5,False,0,0.0,4.2,535,https://images.unsplash.com/photo-1505693416388-ac5ce068fe85?w=600,SKU-PUR-67003,1.93,12,True,2024-08-25T15:54:21.539766,2026-01-20T15:38:27.438771
711df86e-d6aa-41cb-ac30-db788b9dc9b0,PROD-01232,Uniqlo Supima Cotton,Uniqlo,Supima Cotton,T-Shirts,Fashion,Elevate your style with the Uniqlo Supima Cotton. Crafted from premium Polyester in Brown colorway. Features regular fit construction for all-day comfort. Perfect for athletic. Machine washable for easy care.,53.29,USD,53.29,0,Brown,XS,Polyester,"{""color"": ""Brown"", ""size"": ""XS"", ""material"": ""Polyester"", ""fit"": ""regular fit"", ""occasion"": ""athletic""}",T-Shirts|Fashion|Uniqlo,True,39,False,0,0.0,4.2,533,https://images.unsplash.com/photo-1521572163474-6864f9cf17ab?w=600,SKU-UNI-63916,0.4,24,True,2024-12-14T17:06:26.626722,2026-01-01T03:06:40.523923
dad173dc-a7dc-4621-b99a-3604acb2b725,PROD-01233,Osprey Atmos AG 65,Osprey,Atmos AG 65,Outdoor Gear,Sports,Push your limits with the Osprey Atmos AG 65. Engineered for peak performance with advanced technology and premium materials. Features ergonomic design for maximum comfort during intense workouts. Built to perform when it matters most.,243.1,USD,243.1,0,Beige,One Size,Premium,"{""color"": ""Beige""}",Outdoor Gear|Sports|Osprey,True,51,True,3,81.03,4.0,39,https://images.unsplash.com/photo-1551632811-561732d1e306?w=600,SKU-OSP-68071,5.71,24,True,2025-09-08T19:06:33.688346,2026-01-03T20:15:58.189570
960f0e28-36f2-479d-b569-26ccff213091,PROD-01234,Black Diamond Spot Headlamp,Black Diamond,Spot Headlamp,Outdoor Gear,Sports,Push your limits with the Black Diamond Spot Headlamp. Engineered for peak performance with advanced technology and premium materials. Features ergonomic design for maximum comfort during intense workouts. Built to perform when it matters most.,408.69,USD,408.69,0,Green,One Size,Premium,"{""color"": ""Green""}",Outdoor Gear|Sports|Black Diamond,True,195,True,12,34.06,4.6,1519,https://images.unsplash.com/photo-1551632811-561732d1e306?w=600,SKU-BLA-53499,1.8,24,True,2026-01-16T06:12:17.478428,2026-01-13T22:35:26.236491
2f43c73a-80d3-4e24-b496-9bb05f3e13fd,PROD-01235,Sennheiser Momentum 4,Sennheiser,Momentum 4,Headphones,Electronics,"Immerse yourself in sound with the Sennheiser Momentum 4. Industry-leading noise cancellation, all-day battery life, and premium drivers deliver exceptional audio quality. Features adaptive sound control, multipoint Bluetooth connection, and touch controls. Perfect for commuting, working, or relaxing.",391.15,USD,391.15,0,Gold,One Size,Premium,"{""color"": ""Gold"", ""processor"": ""Snapdragon 8"", ""ram"": ""16GB"", ""storage"": ""256GB"", ""screen"": ""13-inch"", ""battery"": ""all-day""}",Headphones|Electronics|Sennheiser,True,178,True,3,130.38,4.6,1645,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=600,SKU-SEN-78031,12.4,12,True,2024-07-12T06:38:25.230896,2026-01-14T23:50:30.442048
8b7a6cfa-3473-40c8-83b2-62da9a6a7a37,PROD-01236,Colavita Premium EVOO,Colavita,Premium EVOO,Olive Oil,Food,"Savor the exceptional quality of Colavita Premium EVOO. Sourced from France and crafted using traditional methods. Fair Trade certified with no artificial preservatives. Perfect for gourmet cooking, gifting, or everyday indulgence.",33.18,USD,33.18,0,Brown,One Size,Premium,"{""color"": ""Brown"", ""weight"": ""500g"", ""origin"": ""France"", ""certification"": ""Fair Trade""}",Olive Oil|Food|Colavita,True,127,False,0,0.0,4.0,660,https://images.unsplash.com/photo-1474979266404-7eaacbcd87c5?w=600,SKU-COL-45626,1.65,0,False,2025-03-25T15:48:55.409977,2026-01-01T04:35:24.140167
a360f926-2ad8-417c-91d8-98effcb42084,PROD-01237,Autonomous ErgoChair Pro,Autonomous,ErgoChair Pro,Desks & Chairs,Furniture,Transform your space with the Autonomous ErgoChair Pro. Crafted from Fabric with elegant finish. Dimensions: 160W x 78D x 86H cm. Features modern design that complements any interior. Assembly: Professional delivery.,1375.52,USD,1375.52,0,Blue,One Size,Fabric,"{""color"": ""Blue"", ""material"": ""Fabric"", ""dims"": ""160W x 78D x 86H cm"", ""assembly"": ""Professional delivery""}",Desks & Chairs|Furniture|Autonomous,True,49,True,12,114.63,4.8,1053,https://images.unsplash.com/photo-1518455027359-f3f8164ba6bd?w=600,SKU-AUT-54866,8.42,36,True,2025-06-23T09:12:47.121401,2026-01-09T15:43:50.475363
ecb11604-d9a6-458a-86d9-bd8eb8fc1beb,PROD-01238,Columbia Watertight II,Columbia,Watertight II,Jackets,Fashion,Elevate your style with the Columbia Watertight II. Crafted from premium Denim in Navy colorway. Features relaxed fit construction for all-day comfort. Perfect for evening. Machine washable for easy care.,124.36,USD,124.36,0,Navy,XL,Denim,"{""color"": ""Navy"", ""size"": ""XL"", ""material"": ""Denim"", ""fit"": ""relaxed fit"", ""occasion"": ""evening""}",Jackets|Fashion|Columbia,False,47,True,24,5.18,4.8,1655,https://images.unsplash.com/photo-1551028719-00167b16eac5?w=600,SKU-COL-25980,6.02,24,True,2024-05-21T10:31:33.180609,2025-12-25T20:23:06.031682
c216e4d3-949b-4a4f-bfe2-d01184f00ca9,PROD-01239,Peloton Bike+,Peloton,Bike+,Fitness Equipment,Sports,Push your limits with the Peloton Bike+. Engineered for peak performance with advanced technology and premium materials. Features ergonomic design for maximum comfort during intense workouts. Built to perform when it matters most.,1905.46,USD,1905.46,0,Brown,One Size,Premium,"{""color"": ""Brown""}",Fitness Equipment|Sports|Peloton,True,131,False,0,0.0,4.1,1508,https://images.unsplash.com/photo-1534438327276-14e5300c3a48?w=600,SKU-PEL-67107,7.34,36,True,2024-06-20T02:58:20.885394,2025-12-27T21:08:04.532189
dbe03405-8731-448e-b952-57f06af422b8,PROD-01240,CeraVe Moisturizing Cream,CeraVe,Moisturizing Cream,Skincare,Healthcare,Support your wellness with CeraVe Moisturizing Cream. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: as needed.,96.71,USD,96.71,0,Pink,One Size,Premium,"{""color"": ""Pink"", ""count"": ""60"", ""form"": ""Gummies"", ""dosage"": ""as needed""}",Skincare|Healthcare|CeraVe,True,103,False,0,0.0,4.1,820,https://images.unsplash.com/photo-1556228720-195a672e8a03?w=600,SKU-CER-25048,13.8,12,True,2024-03-04T13:14:55.971377,2026-01-01T04:43:22.721446
10ace82a-829b-430d-a3a7-7b9ec2d749fb,PROD-01241,HP Spectre x360,HP,Spectre x360,Laptops,Electronics,"The HP Spectre x360 delivers exceptional performance with its Snapdragon 8 processor and 8GB RAM. Features a stunning 14-inch Retina display, 1TB SSD storage, and up to all-day battery life. Perfect for professionals, creatives, and students who demand power and portability.",1129.4,USD,1129.4,0,Green,One Size,Premium,"{""color"": ""Green"", ""processor"": ""Snapdragon 8"", ""ram"": ""8GB"", ""storage"": ""1TB"", ""screen"": ""14-inch"", ""battery"": ""all-day""}",Laptops|Electronics|HP,True,5,True,3,376.47,4.0,2023,https://images.unsplash.com/photo-1525547719571-a2d4ac8945e2?w=600,SKU-HP-62397,5.31,0,True,2024-08-13T12:27:48.463035,2026-01-06T20:02:57.071356
1e4df8b3-b8db-46e2-be79-fd0cc535904f,PROD-01242,Michael Kors Soho Shoulder,Michael Kors,Soho Shoulder,Handbags,Fashion,Elevate your style with the Michael Kors Soho Shoulder. Crafted from premium Polyester in Beige colorway. Features relaxed fit construction for all-day comfort. Perfect for business. Machine washable for easy care.,561.27,USD,640.95,12,Beige,XS,Polyester,"{""color"": ""Beige"", ""size"": ""XS"", ""material"": ""Polyester"", ""fit"": ""relaxed fit"", ""occasion"": ""business""}",Handbags|Fashion|Michael Kors,True,156,True,3,187.09,4.0,1923,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=600,SKU-MIC-73772,2.31,36,True,2024-09-13T14:45:20.421943,2026-01-11T19:03:16.350469
bd2ba7b5-ba58-4535-9a9e-3d743947d7c1,PROD-01243,Steelcase Gesture,Steelcase,Gesture,Desks & Chairs,Furniture,Transform your space with the Steelcase Gesture. Crafted from Solid Oak with elegant finish. Dimensions: 193W x 49D x 98H cm. Features modern design that complements any interior. Assembly: No assembly.,696.95,USD,696.95,0,Pink,One Size,Solid Oak,"{""color"": ""Pink"", ""material"": ""Solid Oak"", ""dims"": ""193W x 49D x 98H cm"", ""assembly"": ""No assembly""}",Desks & Chairs|Furniture|Steelcase,True,148,True,24,29.04,4.0,1706,https://images.unsplash.com/photo-1518455027359-f3f8164ba6bd?w=600,SKU-STE-70312,7.35,12,True,2024-08-19T13:04:02.560094,2025-12-29T16:37:22.227793
8e3b0ee5-579b-44b1-bb81-f15edf6fc40f,PROD-01244,Oral-B Smart 1500,Oral-B,Smart 1500,Personal Care,Healthcare,Support your wellness with Oral-B Smart 1500. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: 2 daily.,212.99,USD,216.95,2,Blue,One Size,Premium,"{""color"": ""Blue"", ""count"": ""90"", ""form"": ""Capsules"", ""dosage"": ""2 daily""}",Personal Care|Healthcare|Oral-B,True,101,False,0,0.0,4.2,834,https://images.unsplash.com/photo-1556228578-0d85b1a4d571?w=600,SKU-ORA-66166,12.04,24,True,2025-10-08T22:57:19.119044,2026-01-20T05:41:14.679463
b575d8de-8263-49aa-aaa4-7a2a62ee6bad,PROD-01245,Samsung Galaxy Tab S9+,Samsung,Galaxy Tab S9+,Tablets,Electronics,"The Samsung Galaxy Tab S9+ combines cutting-edge technology with premium design. Features brilliant display, long battery life, and seamless connectivity. Built for those who demand the best in portable electronics.",751.68,USD,751.68,0,Red,One Size,Premium,"{""color"": ""Red"", ""processor"": ""Intel i7"", ""ram"": ""8GB"", ""storage"": ""1TB"", ""screen"": ""6.1-inch"", ""battery"": ""18 hours""}",Tablets|Electronics|Samsung,True,104,True,3,250.56,5.0,1931,https://images.unsplash.com/photo-1544244015-0df4b3ffc6b0?w=600,SKU-SAM-66061,3.11,24,True,2025-05-31T09:45:55.355145,2025-12-24T12:41:52.624607
d5aa1fd3-3f83-4402-9cb9-63cbb5e5c255,PROD-01246,California Closets Custom Walk-In,California Closets,Custom Walk-In,Storage,Furniture,Transform your space with the California Closets Custom Walk-In. Crafted from Leather with elegant finish. Dimensions: 61W x 43D x 55H cm. Features modern design that complements any interior. Assembly: Professional delivery.,679.36,USD,679.36,0,Green,One Size,Leather,"{""color"": ""Green"", ""material"": ""Leather"", ""dims"": ""61W x 43D x 55H cm"", ""assembly"": ""Professional delivery""}",Storage|Furniture|California Closets,True,155,True,3,226.45,4.5,1860,https://images.unsplash.com/photo-1558997519-83ea9252edf8?w=600,SKU-CAL-15709,8.35,12,True,2025-12-24T11:28:20.348425,2026-01-14T05:50:00.197171
